Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2014-12-17,76.11,+1.42,+1.90%,75.01,74.90,76.41,"29,203,904","2,305,099,110.10","40,721,870,091.56"
2014-12-16,74.69,-2.30,-2.99%,76.19,74.59,77.39,"31,554,593","2,424,467,817.81","38,416,770,981.46"
2014-12-15,76.99,-0.84,-1.08%,78.46,76.56,78.58,"29,396,532","2,301,469,425.34","40,841,238,799.26"
2014-12-12,77.83,+0.10,+0.13%,77.16,77.02,78.88,"28,091,617","2,223,713,026.63","43,142,708,224.60"
2014-12-11,77.73,+1.55,+2.03%,76.52,76.48,78.52,"33,492,661","2,755,301,299.49","40,918,995,197.97"
2014-12-10,76.18,-0.66,-0.86%,76.65,76.07,77.55,"32,210,532","2,578,082,744.46","38,163,693,898.49"
2014-12-09,76.84,+0.32,+0.42%,75.20,74.78,76.93,"25,358,584","1,944,775,709.36","40,741,776,642.94"
2014-12-08,76.52,+0.16,+0.21%,76.18,75.40,77.25,"25,733,853","1,988,950,400.59","38,797,000,933.58"
2014-12-05,76.36,+1.12,+1.49%,75.80,75.36,76.76,"24,306,446","1,867,641,394.03","36,808,050,533.00"
2014-12-04,75.24,+0.36,+0.48%,74.83,74.66,75.55,"14,390,520","1,090,529,628.34","34,940,409,138.97"
2014-12-03,74.88,-0.58,-0.77%,75.38,74.40,75.73,"16,689,857","1,262,919,233.48","33,849,879,510.63"
2014-12-02,75.46,+0.36,+0.48%,75.33,75.04,75.91,"16,773,884","1,282,230,615.07","35,112,798,744.11"
2014-12-01,75.10,-2.60,-3.35%,77.26,74.80,77.31,"31,789,866","2,437,360,944.57","33,830,568,129.04"
2014-11-28,77.70,+0.08,+0.10%,77.67,77.23,78.27,"15,992,035","1,273,103,529.08","36,267,929,073.61"
2014-11-26,77.62,+1.99,+2.63%,75.53,75.51,77.78,"32,721,585","2,534,376,149.98","34,994,825,544.53"
2014-11-25,75.63,+1.62,+2.19%,74.21,74.13,75.74,"32,250,205","2,585,818,539.97","32,460,449,394.55"
2014-11-24,74.01,+0.26,+0.35%,73.54,73.35,74.35,"22,103,831","1,733,480,896.40","29,874,630,854.59"
2014-11-21,73.75,+0.15,+0.20%,74.50,73.50,74.50,"23,060,382","1,920,766,010.55","28,141,149,958.18"
2014-11-20,73.60,+0.27,+0.37%,72.80,72.51,73.99,"19,154,862","1,431,721,746.20","26,220,383,947.63"
2014-11-19,73.33,-1.01,-1.36%,74.01,73.11,74.54,"25,441,163","1,894,838,993.61","24,788,662,201.43"
2014-11-18,74.34,+0.10,+0.13%,74.45,73.90,74.80,"20,696,643","1,552,221,942.89","26,683,501,195.04"
2014-11-17,74.24,-0.64,-0.85%,74.88,73.88,75.66,"28,701,191","2,154,744,502.13","25,131,279,252.16"
2014-11-14,74.88,+0.63,+0.85%,74.27,74.04,74.93,"19,476,878","1,469,838,159.15","27,286,023,754.29"
2014-11-13,74.25,-0.47,-0.63%,74.74,73.64,75.24,"26,448,451","1,983,875,443.78","25,816,185,595.14"
2014-11-12,74.72,+0.11,+0.15%,74.28,73.54,75.14,"26,536,609","1,984,723,055.22","27,800,061,038.92"
2014-11-11,74.61,-0.39,-0.52%,74.95,74.03,74.98,"18,735,123","1,408,706,492.42","25,815,337,983.70"
2014-11-10,75.00,-0.60,-0.79%,75.36,74.61,75.48,"21,575,126","1,639,109,445.30","27,224,044,476.11"
2014-11-07,75.60,+0.34,+0.45%,75.39,75.02,75.86,"20,774,381","1,677,031,482.19","28,863,153,921.41"
2014-11-06,75.26,+0.43,+0.57%,74.89,74.31,75.60,"21,383,194","1,623,117,721.81","27,186,122,439.22"
2014-11-05,74.83,-0.93,-1.23%,76.51,74.42,76.80,"35,912,588","2,738,283,743.37","25,563,004,717.41"
2014-11-04,75.76,+1.88,+2.54%,74.23,73.65,75.77,"39,326,471","2,964,732,140.69","28,301,288,460.78"
2014-11-03,73.88,-1.11,-1.48%,75.47,73.70,75.52,"40,727,330","3,057,528,232.42","25,336,556,320.09"
2014-10-31,74.99,+0.88,+1.19%,74.93,74.45,75.70,"44,544,325","3,481,590,171.89","28,394,084,552.51"
2014-10-30,74.11,-1.75,-2.31%,75.05,72.90,75.35,"83,269,554","6,202,950,702.19","24,912,494,380.62"
2014-10-29,75.86,-4.91,-6.08%,75.45,74.78,76.88,"106,119,520","8,117,075,257.81","31,115,445,082.81"
2014-10-28,80.77,+0.49,+0.61%,80.18,79.57,81.16,"74,211,768","5,983,197,703.60","39,232,520,340.61"
2014-10-27,80.28,-0.39,-0.48%,80.74,79.76,80.80,"30,168,921","2,541,836,046.04","33,249,322,637.01"
2014-10-24,80.67,+0.63,+0.79%,80.20,79.32,80.82,"32,247,520","2,792,638,924.85","35,791,158,683.05"
2014-10-23,80.04,+1.67,+2.13%,79.38,79.01,80.63,"35,055,800","2,820,201,307.18","32,998,519,758.20"
2014-10-22,78.37,-0.32,-0.41%,78.82,78.01,79.85,"41,862,393","3,317,656,408.46","30,178,318,451.02"
2014-10-21,78.69,+1.74,+2.26%,77.56,77.15,78.74,"32,252,403","2,545,463,497.31","33,495,974,859.48"
2014-10-20,76.95,+1.00,+1.32%,75.60,75.38,77.09,"34,701,260","2,792,788,571.39","30,950,511,362.16"
2014-10-17,75.95,+3.32,+4.57%,74.23,73.75,76.00,"76,341,638","6,691,126,022.32","28,157,722,790.77"
2014-10-16,72.63,-0.58,-0.79%,70.79,70.58,73.35,"53,529,459","3,896,882,797.94","21,466,596,768.45"
2014-10-15,73.21,-0.38,-0.52%,71.69,70.32,73.80,"61,528,317","4,484,611,584.54","25,363,479,566.39"
2014-10-14,73.59,+0.60,+0.82%,74.00,72.05,74.18,"50,299,288","3,909,809,761.52","29,848,091,150.93"
2014-10-13,72.99,+0.08,+0.11%,73.23,72.52,74.78,"43,937,638","3,397,346,215.41","25,938,281,389.41"
2014-10-10,72.91,-3.00,-3.95%,75.59,72.76,76.50,"52,146,162","4,093,830,984.93","22,540,935,173.99"
2014-10-09,75.91,-1.61,-2.08%,77.28,75.85,77.76,"32,487,174","2,503,103,634.44","26,634,766,158.93"
2014-10-08,77.52,+1.23,+1.61%,76.18,75.10,77.71,"32,975,514","2,539,323,908.03","29,137,869,793.37"
