Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2015-09-23,63.72,+0.13,+0.20%,63.72,63.12,63.93,"5,876,630","373,503,992.22","-1,272,139,682.97"
2015-09-22,63.59,-0.13,-0.20%,63.23,62.92,63.82,"8,800,800","557,369,446.66","-1,645,643,675.19"
2015-09-21,63.72,+0.38,+0.60%,63.75,63.37,64.00,"7,119,571","453,698,426.89","-1,088,274,228.52"
2015-09-18,63.34,-1.13,-1.75%,63.75,63.26,64.23,"12,885,204","820,999,235.62","-1,541,972,655.41"
2015-09-17,64.47,-0.22,-0.34%,64.70,64.16,65.29,"7,133,132","460,855,713.91","-720,973,419.79"
2015-09-16,64.69,+0.37,+0.58%,64.60,64.05,64.77,"5,625,384","362,518,691.09","-260,117,705.88"
2015-09-15,64.32,+0.04,+0.06%,64.48,64.05,64.70,"6,860,845","441,684,462.51","-622,636,396.97"
2015-09-14,64.28,-0.37,-0.57%,64.65,63.82,64.67,"6,956,674","446,633,724.31","-1,064,320,859.48"
2015-09-11,64.65,+0.53,+0.83%,64.18,63.99,64.68,"8,062,420","519,681,632.13","-617,687,135.17"
2015-09-10,64.12,-1.00,-1.54%,64.07,63.83,64.65,"14,524,756","933,263,344.36","-1,137,368,767.30"
2015-09-09,65.12,-1.26,-1.90%,66.86,65.01,67.01,"9,464,206","622,299,330.62","-204,105,422.93"
2015-09-08,66.38,+2.49,+3.90%,65.23,65.18,66.50,"17,706,779","1,169,133,756.18","418,193,907.69"
2015-09-04,63.89,-0.97,-1.50%,64.07,63.51,64.30,"9,232,402","589,714,044.62","-750,939,848.49"
2015-09-03,64.86,+0.42,+0.65%,64.72,64.39,65.01,"8,523,840","552,081,000.94","-161,225,803.86"
2015-09-02,64.44,+0.62,+0.97%,64.59,64.06,64.94,"9,514,557","612,521,308.29","-713,306,804.81"
2015-09-01,63.82,-0.91,-1.41%,63.80,63.27,64.32,"13,393,949","854,414,767.03","-1,325,828,113.10"
2015-08-31,64.73,-0.21,-0.32%,64.82,64.29,65.00,"8,175,248","529,316,336.85","-471,413,346.07"
2015-08-28,64.94,-1.14,-1.73%,66.09,64.45,66.12,"14,303,018","928,599,524.94","57,902,990.78"
2015-08-27,66.08,+1.25,+1.93%,65.32,64.95,66.18,"13,912,815","914,098,426.93","986,502,515.73"
2015-08-26,64.83,+1.73,+2.74%,64.23,63.02,64.85,"13,928,303","891,422,610.28","72,404,088.80"
2015-08-25,63.10,-0.85,-1.33%,65.45,63.00,65.71,"14,801,032","955,190,927.04","-819,018,521.48"
2015-08-24,63.95,-2.59,-3.89%,63.74,61.50,66.16,"22,239,613","1,439,647,555.91","136,172,405.56"
2015-08-21,66.54,-1.89,-2.76%,67.91,66.54,68.31,"15,746,497","1,058,556,256.90","1,575,819,961.47"
2015-08-20,68.43,-0.14,-0.20%,68.08,67.94,69.30,"9,860,124","677,532,504.37","2,634,376,218.37"
2015-08-19,68.57,-0.91,-1.31%,68.87,67.77,69.39,"16,333,364","1,119,155,763.29","3,311,908,722.74"
2015-08-18,69.48,-2.43,-3.38%,70.00,69.24,70.50,"21,314,976","1,486,259,201.48","4,431,064,486.04"
2015-08-17,71.91,-0.47,-0.65%,71.83,71.76,72.23,"7,604,423","546,998,695.54","5,917,323,687.52"
2015-08-14,72.38,+0.27,+0.37%,72.30,72.04,72.60,"5,912,505","427,401,303.61","6,464,322,383.05"
2015-08-13,72.11,-0.47,-0.65%,72.40,71.97,72.77,"7,652,355","553,071,326.84","6,036,921,079.44"
2015-08-12,72.58,+0.65,+0.90%,71.53,71.27,72.66,"8,903,056","641,181,384.38","6,589,992,406.28"
2015-08-11,71.93,+0.45,+0.63%,71.25,71.15,72.37,"6,829,195","491,086,933.59","5,948,811,021.90"
2015-08-10,71.48,+0.23,+0.32%,71.50,71.34,71.75,"6,020,087","430,569,975.15","5,457,724,088.31"
2015-08-07,71.25,-1.54,-2.12%,72.71,71.17,72.83,"7,797,473","558,499,234.52","5,027,154,113.16"
2015-08-06,72.79,-0.72,-0.98%,73.35,72.66,73.38,"6,367,735","463,810,364.98","5,585,653,347.68"
2015-08-05,73.51,+1.26,+1.74%,72.39,72.25,73.70,"8,715,807","638,139,195.88","6,049,463,712.67"
2015-08-04,72.25,+0.07,+0.10%,72.42,71.93,72.80,"5,873,371","424,541,823.49","5,411,324,516.79"
2015-08-03,72.18,+0.20,+0.28%,71.84,71.84,72.38,"5,131,845","370,271,141.54","4,986,782,693.30"
2015-07-31,71.98,-0.18,-0.25%,72.44,71.66,72.49,"7,928,371","570,187,507.41","4,616,511,551.77"
2015-07-30,72.16,-0.07,-0.10%,72.03,71.78,72.53,"4,604,530","332,708,993.36","5,186,699,059.17"
2015-07-29,72.23,+0.13,+0.18%,72.25,72.09,72.63,"4,939,670","357,298,842.12","5,519,408,052.53"
2015-07-28,72.10,+0.72,+1.01%,71.53,71.23,72.39,"8,592,296","617,522,281.72","5,162,109,210.41"
2015-07-27,71.38,-0.20,-0.28%,71.38,71.01,71.65,"6,197,584","441,925,126.23","4,544,586,928.69"
2015-07-24,71.58,-0.93,-1.28%,72.53,71.50,72.56,"5,951,117","427,270,295.24","4,986,512,054.92"
2015-07-23,72.51,-0.65,-0.89%,73.07,72.42,73.22,"4,252,929","309,169,872.51","5,413,782,350.16"
2015-07-22,73.16,+0.42,+0.58%,72.78,72.78,73.82,"6,961,551","510,628,639.68","5,722,952,222.67"
2015-07-21,72.74,-0.36,-0.49%,73.10,72.53,73.29,"6,441,071","469,091,810.80","5,212,323,583.00"
2015-07-20,73.10,-0.29,-0.40%,73.35,73.06,73.44,"5,085,621","372,163,384.93","5,681,415,393.80"
2015-07-17,73.39,-0.44,-0.60%,73.74,73.31,74.07,"5,680,568","418,206,860.12","6,053,578,778.73"
2015-07-16,73.83,+0.18,+0.24%,73.97,73.76,74.14,"5,231,727","386,760,232.59","6,471,785,638.85"
2015-07-15,73.65,-0.14,-0.19%,73.59,73.19,73.90,"4,566,724","336,008,860.45","6,085,025,406.26"
2015-07-14,73.79,-0.09,-0.12%,73.98,73.48,74.09,"5,518,153","406,854,596.92","6,421,034,266.71"
2015-07-13,73.88,+0.76,+1.04%,73.51,73.51,74.11,"6,084,498","449,459,672.51","6,827,888,863.63"
2015-07-10,73.12,+0.34,+0.47%,73.08,73.08,73.55,"5,579,323","408,750,788.98","6,378,429,191.13"
2015-07-09,72.78,-0.28,-0.38%,73.67,72.71,73.73,"8,695,824","635,238,954.03","5,969,678,402.15"
2015-07-08,73.06,-0.73,-0.99%,73.30,72.90,73.59,"7,790,963","570,332,445.31","6,604,917,356.18"
2015-07-07,73.79,+1.26,+1.74%,72.66,72.00,73.86,"12,421,297","906,648,154.07","7,175,249,801.49"
2015-07-06,72.53,+0.67,+0.93%,71.38,71.38,72.69,"10,536,477","762,114,188.56","6,268,601,647.43"
2015-07-02,71.86,-0.02,-0.03%,72.02,71.66,72.56,"6,586,071","474,365,886.49","5,506,487,458.87"
2015-07-01,71.88,+0.95,+1.34%,71.60,70.36,71.95,"10,773,904","767,053,497.24","5,980,853,345.36"
2015-06-30,70.93,-0.49,-0.69%,71.81,70.78,71.81,"11,102,559","789,197,110.59","5,213,799,848.12"
2015-06-29,71.42,-0.70,-0.97%,71.80,71.41,72.00,"8,187,836","586,516,315.31","6,002,996,958.72"
2015-06-26,72.12,+0.26,+0.36%,71.96,71.87,72.46,"6,897,822","497,914,635.72","6,589,513,274.03"
2015-06-25,71.86,-0.52,-0.72%,72.45,71.83,72.63,"5,293,151","381,958,698.70","6,091,598,638.31"
2015-06-24,72.38,-0.19,-0.26%,72.56,72.14,72.65,"7,338,351","531,136,632.44","6,473,557,337.01"
2015-06-23,72.57,-0.22,-0.30%,72.89,72.34,72.94,"7,876,315","571,535,780.16","7,004,693,969.45"
2015-06-22,72.79,+0.05,+0.07%,72.98,72.70,73.19,"6,489,463","472,893,190.24","7,576,229,749.61"
2015-06-19,72.74,-0.24,-0.33%,72.80,72.70,73.22,"14,550,688","1,059,558,907.18","7,103,336,559.37"
2015-06-18,72.98,+0.25,+0.34%,72.74,72.74,73.48,"8,376,621","612,511,206.03","8,162,895,466.55"
2015-06-17,72.73,+0.38,+0.53%,72.63,72.34,72.90,"5,703,861","414,310,037.79","7,550,384,260.52"
2015-06-16,72.35,+0.42,+0.58%,72.22,71.72,72.58,"6,215,625","449,684,536.89","7,136,074,222.73"
2015-06-15,71.93,-0.50,-0.69%,72.20,71.70,72.40,"7,566,777","545,258,364.89","6,686,389,685.84"
2015-06-12,72.43,-0.51,-0.70%,72.74,72.40,72.90,"7,246,589","525,671,557.73","7,231,648,050.73"
2015-06-11,72.94,+0.01,+0.01%,73.23,72.84,73.67,"7,419,959","542,029,622.68","7,757,319,608.47"
2015-06-10,72.93,+0.46,+0.63%,72.71,72.34,73.33,"11,215,817","818,212,416.76","7,215,289,985.79"
2015-06-09,72.47,-0.14,-0.19%,72.70,72.36,72.85,"8,335,572","604,657,194.05","6,397,077,569.03"
2015-06-08,72.61,-0.45,-0.62%,73.43,72.60,73.49,"9,592,958","700,194,968.05","7,001,734,763.08"
2015-06-05,73.06,-1.09,-1.47%,74.17,72.98,74.27,"10,635,085","780,749,811.51","7,701,929,731.13"
2015-06-04,74.15,-0.74,-0.99%,74.46,73.95,74.98,"8,982,797","667,825,682.01","8,482,679,542.64"
2015-06-03,74.89,+0.36,+0.48%,74.70,74.48,75.20,"6,093,825","456,602,731.29","9,150,505,224.65"
2015-06-02,74.53,-0.20,-0.27%,74.54,74.42,75.00,"5,797,834","432,447,675.11","8,693,902,493.36"
2015-06-01,74.73,+0.46,+0.62%,74.69,74.41,75.08,"5,646,037","422,184,704.37","9,126,350,168.47"
2015-05-29,74.27,-0.57,-0.76%,74.82,74.15,74.88,"6,375,067","474,142,689.26","8,704,165,464.10"
2015-05-28,74.84,-0.35,-0.47%,75.07,74.65,75.16,"5,025,471","376,480,575.13","9,178,308,153.36"
2015-05-27,75.19,+0.29,+0.39%,75.01,75.00,75.51,"6,987,068","525,628,365.42","9,554,788,728.49"
2015-05-26,74.90,-0.96,-1.27%,75.77,74.82,75.83,"10,573,616","793,601,429.51","9,029,160,363.07"
2015-05-22,75.86,-0.25,-0.33%,76.20,75.86,76.38,"6,815,006","517,841,197.66","9,822,761,792.58"
2015-05-21,76.11,+0.21,+0.28%,75.80,75.56,76.42,"6,756,162","514,588,612.61","10,340,602,990.25"
2015-05-20,75.90,-0.53,-0.69%,76.48,75.83,76.50,"10,541,876","801,798,314.81","9,826,014,377.64"
2015-05-19,76.43,-3.49,-4.37%,78.18,76.23,78.36,"22,458,581","1,726,194,685.03","10,627,812,692.45"
2015-05-18,79.92,+0.68,+0.86%,79.37,79.16,79.94,"8,300,267","661,265,061.77","12,354,007,377.48"
