Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2018-02-12,76.80,-0.35,-0.45%,77.61,76.79,78.44,"2,512,079","194,761,690.21","8,348,218,077.78"
2018-02-09,77.15,+0.48,+0.63%,77.51,75.43,79.00,"2,674,196","206,010,511.10","8,542,979,767.99"
2018-02-08,76.67,-4.32,-5.33%,81.75,76.63,83.31,"2,618,557","206,212,763.62","8,336,969,256.88"
2018-02-07,80.99,+2.37,+3.01%,78.77,78.65,82.36,"3,060,503","249,151,614.29","8,543,182,020.50"
2018-02-06,78.62,+1.21,+1.56%,75.66,74.90,78.88,"4,084,512","315,936,621.67","8,294,030,406.21"
2018-02-05,77.41,-1.21,-1.54%,77.99,77.40,79.88,"2,085,717","162,009,704.95","7,978,093,784.54"
2018-02-02,78.62,-0.19,-0.24%,78.79,78.17,79.78,"1,593,823","125,743,492.35","8,140,103,489.50"
2018-02-01,78.81,+0.60,+0.77%,77.23,77.01,79.25,"1,492,402","117,530,824.53","8,265,846,981.84"
2018-01-31,78.21,-1.27,-1.60%,79.47,77.98,80.05,"1,058,380","83,252,854.03","8,148,316,157.31"
2018-01-30,79.48,-0.48,-0.60%,79.65,78.54,79.78,"643,142","51,006,855.94","8,231,569,011.34"
2018-01-29,79.96,+0.88,+1.11%,78.81,78.64,80.64,"1,079,203","86,261,311.77","8,282,575,867.28"
2018-01-26,79.08,+0.46,+0.59%,78.62,78.23,79.40,"773,174","61,118,393.28","8,196,314,555.51"
2018-01-25,78.62,-0.58,-0.73%,79.08,78.04,79.39,"935,176","73,414,779.65","8,135,196,162.23"
2018-01-24,79.20,-0.50,-0.63%,79.89,78.22,79.96,"853,674","67,544,124.13","8,208,610,941.88"
2018-01-23,79.70,+0.74,+0.94%,78.88,78.53,79.93,"822,529","65,345,889.12","8,276,155,066.01"
2018-01-22,78.96,-0.38,-0.48%,79.41,78.60,79.64,"1,211,661","95,652,484.96","8,210,809,176.89"
2018-01-19,79.34,+1.77,+2.28%,77.73,77.67,79.70,"1,369,844","108,112,978.57","8,306,461,661.85"
2018-01-18,77.57,-0.35,-0.45%,78.07,77.32,78.76,"1,130,934","87,874,475.97","8,198,348,683.28"
2018-01-17,77.92,+1.22,+1.59%,77.08,76.81,78.39,"1,254,617","97,838,710.60","8,286,223,159.25"
2018-01-16,76.70,-2.14,-2.71%,78.95,76.45,78.98,"1,525,851","118,059,347.88","8,188,384,448.65"
2018-01-12,78.84,-0.15,-0.19%,79.67,78.53,79.67,"1,223,492","96,565,892.67","8,306,443,796.53"
2018-01-11,78.99,+0.13,+0.16%,79.29,78.39,79.33,"913,010","71,929,799.68","8,403,009,689.20"
2018-01-10,78.86,-0.65,-0.82%,79.18,78.58,79.44,"1,141,523","90,156,127.87","8,331,079,889.52"
2018-01-09,79.51,+0.47,+0.59%,79.00,78.74,79.76,"1,482,084","117,563,648.01","8,421,236,017.39"
2018-01-08,79.04,-0.39,-0.49%,81.50,77.44,81.92,"3,043,333","240,101,801.97","8,303,672,369.38"
2018-01-05,79.43,-0.42,-0.53%,80.00,79.18,80.46,"1,593,080","127,041,147.83","8,543,774,171.35"
2018-01-04,79.85,+1.26,+1.60%,78.61,78.30,80.01,"1,669,563","132,464,933.53","8,670,815,319.18"
2018-01-03,78.59,-1.10,-1.38%,79.82,78.25,80.24,"1,745,406","137,821,563.76","8,538,350,385.65"
2018-01-02,79.69,+1.10,+1.40%,77.31,77.31,80.27,"2,474,756","197,089,434.05","8,676,171,949.41"
2017-12-29,78.59,-1.02,-1.28%,79.64,78.52,80.00,"1,305,136","103,324,561.33","8,479,082,515.36"
2017-12-28,79.61,+0.33,+0.42%,79.50,79.14,80.10,"1,206,101","95,980,020.91","8,582,407,076.69"
2017-12-27,79.28,-0.12,-0.15%,79.75,78.70,79.98,"748,155","59,225,809.54","8,486,427,055.78"
2017-12-26,79.40,+0.92,+1.17%,78.30,78.30,80.04,"1,427,186","113,300,683.09","8,545,652,865.32"
2017-12-22,78.48,+0.74,+0.95%,77.72,76.96,78.60,"948,741","74,103,730.07","8,432,352,182.23"
2017-12-21,77.74,+0.86,+1.12%,77.35,77.25,78.00,"1,346,268","104,556,477.17","8,358,248,452.15"
2017-12-20,76.88,+0.31,+0.40%,76.87,76.54,77.28,"1,185,970","91,171,302.59","8,253,691,974.98"
2017-12-19,76.57,+0.02,+0.03%,77.00,76.41,77.22,"1,410,852","108,230,974.93","8,162,520,672.39"
2017-12-18,76.55,+0.73,+0.96%,76.45,76.00,76.98,"1,978,202","151,542,951.63","8,054,289,697.46"
2017-12-15,75.82,+1.04,+1.39%,75.30,74.89,76.01,"2,097,427","158,607,658.36","7,902,746,745.82"
2017-12-14,74.78,+0.59,+0.80%,75.60,74.03,75.95,"2,038,326","152,675,646.07","7,744,139,087.47"
2017-12-13,74.19,-0.12,-0.16%,74.21,73.74,74.79,"934,500","69,438,398.20","7,591,463,441.40"
2017-12-12,74.31,+0.67,+0.91%,73.47,73.32,74.99,"1,749,966","130,225,819.00","7,660,901,839.60"
2017-12-11,73.64,-0.13,-0.18%,73.78,73.22,74.78,"1,899,983","140,446,659.67","7,530,676,020.60"
2017-12-08,73.77,+1.76,+2.44%,72.48,72.13,74.03,"3,176,196","233,036,423.33","7,671,122,680.27"
2017-12-07,72.01,+4.35,+6.43%,73.35,71.29,73.84,"9,129,620","662,522,338.64","7,438,086,256.94"
2017-12-06,67.66,+1.30,+1.96%,66.08,66.05,67.83,"5,815,213","395,471,568.98","6,775,563,918.30"
2017-12-05,66.36,-0.86,-1.28%,67.03,65.30,67.45,"1,859,486","123,656,197.99","6,380,092,349.32"
2017-12-04,67.22,0.00,0.00%,68.35,67.16,68.49,"1,901,960","128,594,511.79","6,503,748,547.31"
2017-12-01,67.22,+0.26,+0.39%,66.78,65.87,67.38,"1,795,436","120,316,907.25","6,375,154,035.52"
2017-11-30,66.96,+0.09,+0.13%,67.00,66.55,68.27,"2,181,805","146,488,784.63","6,254,837,128.28"
