Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
2020-09-23,131.00,-1.15,-0.87%,132.70,129.85,132.82,"5,909,940","773,119,411.15","40,204,316,338.24"
2020-09-22,132.15,+0.91,+0.69%,131.00,130.45,132.89,"3,950,959","522,327,143.19","40,977,435,749.40"
2020-09-21,131.24,-0.23,-0.17%,130.37,129.36,131.31,"4,402,723","574,152,596.09","40,455,108,606.21"
2020-09-18,131.47,-1.73,-1.30%,133.71,130.01,134.79,"8,472,958","1,119,232,323.24","41,029,261,202.30"
2020-09-17,133.20,-1.78,-1.32%,133.39,131.69,134.55,"5,186,417","689,040,544.10","42,148,493,525.54"
2020-09-16,134.98,-0.64,-0.47%,136.28,134.78,136.60,"3,353,726","454,905,654.56","42,837,534,069.63"
2020-09-15,135.62,-1.05,-0.77%,136.48,135.41,137.24,"4,080,783","555,266,703.82","43,292,439,724.20"
2020-09-14,136.67,+0.86,+0.63%,136.53,135.80,137.50,"2,779,316","380,271,842.82","43,847,706,428.02"
2020-09-11,135.81,+1.05,+0.78%,135.22,134.23,136.38,"3,411,914","462,222,836.14","43,467,434,585.20"
2020-09-10,134.76,-2.35,-1.71%,136.60,133.88,137.55,"6,050,544","818,585,713.41","43,005,211,749.05"
2020-09-09,137.11,+1.56,+1.15%,135.50,135.40,138.46,"4,282,289","586,911,760.89","43,823,797,462.46"
2020-09-08,135.55,-3.21,-2.31%,138.31,134.41,138.63,"4,901,536","664,920,776.85","43,236,885,701.57"
2020-09-04,138.76,-0.61,-0.44%,139.66,136.94,140.31,"4,836,833","670,606,643.29","43,901,806,478.42"
2020-09-03,139.37,-3.92,-2.74%,142.77,138.12,144.04,"6,642,417","931,547,786.29","44,572,413,121.71"
2020-09-02,143.29,+4.10,+2.95%,139.52,139.35,143.82,"4,918,523","700,973,550.86","45,503,960,908.01"
2020-09-01,139.19,-0.87,-0.62%,140.25,138.51,140.48,"3,422,807","476,474,564.82","44,802,987,357.14"
2020-08-31,140.06,+0.12,+0.09%,139.32,139.00,141.02,"3,828,697","536,474,660.38","45,279,461,921.96"
2020-08-28,139.94,+1.54,+1.11%,138.52,137.24,139.96,"3,355,482","466,652,847.18","44,742,987,261.58"
2020-08-27,138.40,-0.07,-0.05%,138.71,137.91,139.93,"4,159,270","576,177,432.28","44,276,334,414.40"
2020-08-26,138.47,+1.17,+0.85%,136.58,136.38,138.66,"6,019,737","831,299,706.59","44,852,511,846.68"
2020-08-25,137.30,-0.34,-0.25%,138.26,136.70,138.38,"2,597,448","356,377,065.00","44,021,212,140.08"
2020-08-24,137.64,+1.18,+0.86%,136.46,136.11,137.68,"3,177,925","436,047,616.90","44,377,589,205.08"
2020-08-21,136.46,-0.26,-0.19%,136.37,135.25,136.66,"4,295,630","584,974,659.37","43,941,541,588.18"
2020-08-20,136.72,+0.27,+0.20%,135.66,135.63,137.15,"2,263,090","309,029,656.41","44,526,516,247.56"
2020-08-19,136.45,-1.66,-1.20%,138.69,136.10,138.80,"3,682,226","504,390,436.25","44,217,486,591.15"
2020-08-18,138.11,+0.19,+0.14%,138.61,137.04,138.61,"2,638,555","364,017,098.47","44,721,877,027.40"
2020-08-17,137.92,+0.36,+0.26%,137.50,137.05,138.89,"2,862,635","395,143,295.44","44,357,859,928.92"
2020-08-14,137.56,-0.54,-0.39%,138.11,137.20,138.17,"2,461,687","338,880,538.89","43,962,716,633.48"
2020-08-13,138.10,+0.30,+0.22%,137.10,137.10,138.61,"2,393,520","330,432,866.06","44,301,597,172.37"
